rendering_npi,provider_name,provider_state,provider_city,provider_type,scored_lines,distinct_hcpcs_codes,total_services,estimated_medicare_payment,mean_audit_priority_score,max_audit_priority_score,top_decile_lines,high_charge_ratio_flags,high_service_intensity_flags,rapid_growth_flags
1417950783,"Devassy, Elsy",IL,Lockport,Psychiatry,3,3,275.0,25266.609999882,75.99330123598475,76.4695836523173,3,1,3,1
1093163347,"King, Jennifer",IN,Indianapolis,Hematology-Oncology,4,3,498.0,35405.540000304,58.007689792371565,76.45580589254766,3,0,2,1
1821057324,"Kuchipudi, Sandesh",IL,Brookfield,Internal Medicine,3,3,991.0,65930.479999779,72.64094166761953,76.35516372795969,3,0,3,0
1225054463,"Soto, Pablo",IL,Schaumburg,Cardiology,5,5,1312.0,87144.460000488,63.909208351327536,76.24698192097048,3,0,1,0
1013919943,"Zaioor, Hussein",IL,Sterling,Internal Medicine,4,4,1971.0,133477.449999765,64.90722204679969,76.00299401197604,3,0,3,1
1427169077,"Geiger, James",IL,Palos Heights,Podiatry,5,3,1359.0,87724.690000065,65.2092083820978,75.74082264484741,3,0,3,0
1831166255,"Kowalczyk, Joseph",IL,Oak Lawn,Internal Medicine,5,5,1854.0,137652.11000014,62.84944434726706,75.58859902243684,3,0,3,1
1487605291,"Crabtree, David",IL,Springfield,Pulmonary Disease,3,3,832.0,72548.950000434,72.5851187154749,75.55325519174417,3,0,0,1
1871532234,"Ikerd, Tracey",IN,Carmel,Infectious Disease,7,4,1318.0,80634.249999922,56.15518948956383,75.43761638733706,3,0,3,0
1083693378,"Abbo, Paul",IL,River Forest,Internal Medicine,5,5,740.0,51481.700000095,60.17307907187332,75.3860201511335,3,0,2,0
1134107170,"Anand, Dharam",IL,Bourbonnais,Internal Medicine,3,3,1313.0,83283.319999789,73.92851807969843,75.37934768760353,3,0,3,0
1770561789,"Alkhalafawi, Amal",IL,Elmwood Park,Internal Medicine,4,4,910.0,63041.039999958,63.884453034022016,75.31596381704675,3,0,3,0
1205897923,"Kay, Gary",IL,Elk Grove Village,Hematology-Oncology,4,4,544.0,49986.810000121004,59.481967404379304,75.30269124315411,3,0,3,0
1225007842,"Smith, Gregory",IN,Indianapolis,Medical Oncology,6,4,755.0,42335.979999971,56.520213530651866,75.27454909819639,3,0,3,1
1609936954,"Drag, Jaroslaw",IL,Schaumburg,Internal Medicine,4,4,461.0,34227.2799999434,60.12549677464317,75.04173989455185,3,1,3,0
1811996606,"Dasari, Satish",IN,Munster,Pain Management,4,3,1182.0,99211.120000314,66.98988836367249,74.86939551641314,3,1,0,0
1306980743,"Steslow, Richard",IL,Aurora,Family Practice,5,3,500.0,39322.500000069,65.41763907886164,74.82509047044631,3,0,4,0
1477781649,"Cutler, Bradley",IL,Naperville,Psychiatry,3,3,453.0,40444.219999320005,72.12086422989593,74.76444261233144,3,0,3,0
1972542611,"Shah, Shirish",IL,Chicago,Cardiology,6,5,3207.0,195546.589999383,52.745141205532036,74.64609571788412,3,0,3,0
1376523647,"Soundararajan, Ramesh",IL,Chicago Heights,Nephrology,5,4,575.0,40428.639999852,65.29463831152896,74.6013853904282,3,1,4,0
1831551332,"Zimmerman, Melissa",IL,Deerfield,Internal Medicine,4,4,761.0,60776.679999871994,67.2072465634453,74.56063268892794,3,1,0,1
1508997982,"Bajaj, Vijay",IL,Palos Hills,Internal Medicine,3,3,927.0,99796.77999950701,73.58068107869441,74.53178748885207,3,0,3,1
1700888955,"Bawa, Rohit",IN,Richmond,Otolaryngology,4,4,1000.0,76489.37000009499,69.91171404756236,74.38650920736589,3,4,0,0
1548476120,"Gatzimos, Alexander",IN,Mishawaka,Internal Medicine,3,3,612.0,48834.1199997675,73.23241192491408,74.18015102481122,3,0,3,0
1477660801,"Patel, Chittaranjan",IN,Whiting,Internal Medicine,4,4,1598.0,98969.07999987519,70.88202578609935,74.07726180944756,3,0,3,0
1649295056,"Gondi, Bapineedu",IN,New Albany,Cardiology,6,4,4274.0,248832.3099989209,59.19038853793749,74.0722761596548,3,0,2,0
1972662781,"Yunez, Karim",IL,Lombard,Internal Medicine,3,3,1180.0,92114.879998672,73.11020469290575,73.54722921914357,3,0,2,0
1922636638,"Law, Allison",IL,Chicago,Family Practice,4,4,217.0,22351.829999845002,65.25515704617365,73.38260408692068,3,4,0,0
1144276361,"Rizvi, Zulfiqar",IL,Palos Heights,Internal Medicine,5,5,1360.0,116103.110000149,61.193599194013835,73.37972292191436,3,0,1,0
1699721142,"Madappallil, Meera",IL,Oak Brook,Internal Medicine,3,3,823.0,63025.479999866,71.95627238008052,73.17737471291443,3,0,3,0
1437383924,"Lee, Joseph",IN,Mount Vernon,Internal Medicine,3,3,898.0,61862.560000088,69.84972560833808,73.04743795036029,3,0,3,1
1174681605,"Steen, Lowell",IL,Maywood,Interventional Cardiology,5,3,1264.0,91345.539999697,54.54997079136943,73.03679131483716,3,2,0,0
1639580541,"Fuchs, Christoph",IN,Jeffersonville,Orthopedic Surgery,4,4,890.0,75630.500000198,65.65434515300242,73.0132299270073,3,1,0,1
1104048446,"Golewale, Mazhar",IL,Oakbrook Terrace,Psychiatry,3,3,703.0,55954.149999647,70.85275050261784,72.95653966197514,3,0,3,0
1811080138,"Polizos, Theodore",IL,Chicago,Podiatry,6,3,485.0,37110.249999977,57.21526059657598,72.94117647058823,3,0,3,2
1770842890,"Smith, William",IN,Evansville,Family Practice,4,3,851.0,58928.069999867,60.67603674250092,72.53258845437617,3,0,1,0
1447202064,"Bryant, Gail",IL,Arlington Hts,Family Practice,5,5,1000.0,81284.259999983,58.2783023570348,72.48152630908396,3,0,3,0
1043278120,"Guo, Yili",IL,Berwyn,Internal Medicine,4,4,865.0,68143.809999736,65.63177723384545,71.94143576826197,3,0,3,0
1477087997,"Vinod, Amrit",IL,Chicago,Orthopedic Surgery,4,4,452.0,40898.469999934,67.77378070072827,71.11404639175257,3,4,0,2
1396194148,"Jiang, Sydney",IN,Richmond,Otolaryngology,4,4,688.0,58232.270000196,67.24375072239877,71.05010020040079,3,4,0,1
1033562327,"Andrade-Gonzalez, Xavier",IL,Chicago,Hematology-Oncology,6,4,1318.0,80079.790000298,57.8329605834935,71.044080604534,3,0,2,5
1811985443,"Sukenik, Dmitry",IL,Chicago,Cardiology,6,5,1294.0,81802.9999998336,54.6014112750587,70.84724168683908,3,1,0,0
1730136763,"Malapati, Premesh",IL,Chicago,Emergency Medicine,4,4,1847.0,130560.49999972101,61.31160866824851,70.32010447190724,3,0,3,0
1134549058,"Levine, Matthew",IL,Chicago,Internal Medicine,4,4,992.0,93765.040000454,57.20079402881962,69.85866556739886,3,1,0,0
1659575108,"Wick, Grady",IL,Elk Grove Village,Nephrology,4,4,1730.0,119003.52999999799,63.38394936510765,69.09256926952142,3,0,1,0
1245449172,"Lindzy, Charles",IN,Fort Wayne,Pain Management,2,2,893.0,84220.630001183,95.46648022412985,97.87935323383084,2,2,2,1
1275500522,"Adams, Jody",IN,Crown Point,Nurse Practitioner,3,3,572.0,39663.690000123,72.89310554117328,96.80970149253731,2,3,1,1
1033555966,"Little, Tara",IN,Warsaw,Nurse Practitioner,4,4,663.0,34118.480000201,61.9681119851715,96.65805022156573,2,2,2,1
1003956301,"Colburn, Megan",IN,Highland,Nurse Practitioner,3,3,638.0,39330.090000091,78.56123005781681,96.5357285828663,2,3,2,1
1043266174,"Mushtaq, Mian",IN,Jeffersonville,Internal Medicine,5,5,1563.0,113573.57000101,74.23689712186433,96.49668325041458,2,2,2,2
1538347521,"Kandra, Ajay",IN,Madison,Hematology-Oncology,9,5,1102.0,92165.560000094,53.7006371819229,95.53689883913765,2,2,1,2
1487367363,"Dowell, Melanie",IN,Shelbyville,Nurse Practitioner,3,3,263.0,20356.499999996,67.21191431138789,95.3899480069324,2,2,1,1
1639395114,"Gupta, Amit",IL,Springfield,Hematology-Oncology,4,4,1377.0,134035.989999583,78.874357676535,95.37272225289895,2,4,2,1
1265745145,"Ranganath, Praveen",IN,Anderson,Hematology-Oncology,3,2,356.0,27130.390000171,74.64205345412347,95.22156573116692,2,3,1,2
1629488002,"Khan, Shaan",IN,La Porte,Pain Management,3,3,1280.0,103313.049999693,84.53052179820985,95.02702161729384,2,3,2,1
1861033060,"Deenihan, Erica",IN,Dyer,Nurse Practitioner,3,2,411.0,27980.260000017,72.39454783520759,95.0,2,2,2,1
1689788630,"Davis, Dennon",IL,Mount Vernon,Family Practice,3,3,1326.0,111324.719999988,75.50733454636206,94.62104705258818,2,3,1,2
1396263323,"Alig, Kendall",IN,Richmond,Nurse Practitioner,2,2,343.0,19612.629999958,89.58207337413018,94.3179543634908,2,2,2,2
1164650461,"Kim, Scott",IN,Greenwood,Pain Management,4,4,1252.0,103363.490000159,68.6157350429322,94.25851703406815,2,4,1,1
1083776223,"Engel, Andrew",IL,Chicago,Anesthesiology,4,4,1275.0,99836.840000041,73.67795060224039,94.08618932348068,2,4,1,0
1245229111,"Mason, Gretchen",IL,Herrin,Physician Assistant,5,5,1058.0,70439.240000131,54.752292147552865,94.05306408459677,2,1,1,3
1215912993,"Patel, Pradip",IN,Terre Haute,Cardiology,3,3,803.0,48552.719999978,76.84605418635262,93.89011208967173,2,3,1,0
1467066001,"Maloney, Cora",IN,Indianapolis,Nurse Practitioner,2,2,1030.0,70493.129999634,92.63393921550066,93.8867735470942,2,2,2,1
1154325959,"Sanapati, Mahendra",IN,Evansville,Interventional Pain Management,3,3,1905.0,120708.90999980998,76.702158089636,93.66643314651722,2,3,1,0
1023736337,"Grimes, Stephanie",IN,Muncie,Nurse Practitioner,3,3,1297.0,93305.669999529,70.15508371046461,93.38527054108216,2,3,1,1
1194995357,"Jagarlamudi, Kuppuswamy",IL,Mattoon,Hematology-Oncology,3,3,1209.0,79828.390000035,66.73248007324965,93.3428829915561,2,3,1,0
1396269668,"Maricle, Elizabeth",IL,Springfield,Nurse Practitioner,2,2,680.0,47778.139999848,82.50089560725462,93.32960367469525,2,2,1,2
1326272469,"Rampurwala, Murtuza",IL,Chicago,Hematology-Oncology,2,2,1216.0,152776.78000211,87.09200722306618,93.26062948647156,2,2,1,0
1447356704,"Bush, Jocelyn",IN,Indianapolis,Interventional Pain Management,2,2,732.0,59244.060000072,83.2144882238456,93.1943887775551,2,2,1,0
1124776901,"Karney, Cassandra",IN,Hobart,Nurse Practitioner,6,4,484.0,25541.519999922002,63.32650390862614,93.18316100443131,2,5,2,4
1669583431,"Shakir, Abdur",IL,Mattoon,Hematology-Oncology,3,3,983.0,62205.50000007,67.49541507664738,93.14234016887816,2,3,1,0
1063659928,"Altman, Igor",IL,Chicago,Family Practice,5,5,587.0,36211.440000009,68.30358680416664,93.07828394515701,2,4,2,0
1962035329,"Tatum, Alaina",IN,Crown Point,Physician Assistant,2,2,1009.0,70504.069999624,85.68758353376087,92.97244488977955,2,2,1,0
1366821449,"Tolbert, Ashley",IN,Indianapolis,Pain Management,3,3,773.0,66051.310000343,76.84122156823217,92.95040080160321,2,3,1,1
1528226941,"Rayani, Shayan",IL,Chicago,Hematology-Oncology,4,4,1062.0,78730.26999970501,76.4432348268912,92.91183508190687,2,3,2,1
1336525872,"Asava, Caroline",IN,Indianapolis,Nurse Practitioner,2,2,705.0,50767.720000277994,80.25119444252798,92.90581162324648,2,2,1,0
1053490920,"Khan, Mansoor",IL,Elk Grove Village,Internal Medicine,3,3,2753.0,234596.669999448,75.36333561849573,92.90265590954596,2,2,1,0
1508867300,"Shah, Syed",IL,Centralia,Neurology,4,4,3349.0,226280.83000036498,74.7012510923617,92.8022670025189,2,3,2,1
1891769303,"Zorub, Ossama",IN,Michigan City,Internal Medicine,4,4,625.0,55514.669999841,71.54900617437156,92.78657314629257,2,4,1,0
1780821264,"Elbaridi, Nidal",IL,Chicago,Pain Management,3,3,388.0,34809.290000135996,72.61495725237211,92.71509333961487,2,2,1,1
1689705535,"Borhan, Arman",IN,Mishawaka,Physical Medicine and Rehabilitation,3,3,1012.0,71356.96999982001,77.84094377284468,92.67063650920737,2,3,1,0
1609258763,"Shumsky, Philip",IN,Indianapolis,Anesthesiology,3,3,2082.0,191673.3500029,83.82460763760919,92.66363090472377,2,2,2,0
1568421683,"Dubois, Bradley",IN,Connersville,Family Practice,3,3,1359.0,106048.64000085,77.70794394372072,92.65430861723448,2,3,1,0
1083956239,"Cook, Andrew",IN,Brownsburg,Pain Management,5,5,894.0,73025.789999852,69.30063041945708,92.62825651302605,2,5,2,1
1447314737,"Jha, Gautam",IL,Salem,Internal Medicine,3,3,1691.0,125109.06000016,68.70620753648438,92.59083681761969,2,3,1,0
1205835410,"Dichoso, Michael",IN,Munster,Podiatry,2,2,672.0,40907.329999760004,80.63634917084819,92.58857085668535,2,2,1,0
1013909241,"Wegg, Daniel",IN,Winchester,Family Practice,3,3,1351.0,100742.030000192,69.27755427442658,92.55761523046093,2,3,1,0
1679963920,"Clayton, Tricia",IL,Alton,Nurse Practitioner,3,3,1218.0,85599.769999871,75.36042130130824,92.36234615158118,2,3,2,0
1922284504,"Charles, Candace",IL,O Fallon,Physician Assistant,3,3,1021.0,72551.569999633,73.89852855246828,92.19863376715153,2,3,2,1
1578513362,"Kesani, Mohan",IN,Munster,Cardiology,6,5,2054.0,160439.53999957402,58.30691503668245,92.01402805611222,2,4,1,1
1730525361,"Smith, Janelle",IL,Morton,Family Practice,4,4,574.0,45830.869999926,67.44428849727166,91.94196712957064,2,4,1,1
1427215128,"Brooks, Jason",IN,Munster,Ophthalmology,3,3,559.0,41616.459999798004,65.07341854630913,91.9070256204964,2,3,1,0
1982679494,"Chartier, Gavin",IN,Vincennes,Interventional Pain Management,2,2,762.0,39364.74999976,85.7681510940215,91.8920136108887,2,2,2,0
1235239906,"Mink, Scott",IL,Springfield,Hematology-Oncology,3,3,1514.0,128501.49999936801,79.52847620514511,91.84441434544492,2,3,1,0
1922647841,"Hash, Sherry",IN,Carmel,Nurse Practitioner,2,2,624.0,46505.980000187,81.30262095447901,91.79809619238478,2,2,1,0
1083145262,"Brownlee, Maurice",IL,Chicago,Nurse Practitioner,3,3,758.0,63251.330000048,78.9778334258002,91.69100759672575,2,2,2,0
1700110822,"Kara, Firas",IN,Fort Wayne,Internal Medicine,3,3,506.0,36996.030000116996,78.00359045295112,91.63230584467573,2,3,2,0
1811153034,"Seba, Amber",IL,Libertyville,Internal Medicine,4,3,970.0,89660.800000529,61.56305980663657,91.60684704583102,2,0,2,2
1780677211,"Havey, Robert",IL,Chicago,Internal Medicine,4,4,1952.0,117302.959999246,69.15106105069191,91.47627416520211,2,1,1,0
1568673952,"Ibrahim, Sulfikar",IN,Richmond,Hematology-Oncology,4,4,1110.0,81282.970000172,75.12099233500332,91.46971935007386,2,4,1,0
1548442007,"James, Edward",IL,Park Ridge,Internal Medicine,3,3,828.0,78795.18000198301,65.59626579496421,91.43014908890116,2,0,1,1
1386694230,"Bhagwat, Ravi",IN,Munster,Cardiology,8,6,2181.0,157768.689999624,57.26739978500273,91.22294589178357,2,5,2,0
1932335627,"Panjwani, Poornima",IL,Bolingbrook,Physician Assistant,2,2,554.0,40993.93000006399,82.06997599049289,91.19722042282551,2,2,1,0
1457732166,"Williamson, Joseph",IN,Richmond,Pain Management,4,4,831.0,74652.469999958,67.42244747792601,91.18186372745491,2,4,1,0
1164988960,"Hinchley, Jennifer",IL,Bolingbrook,Nurse Practitioner,3,3,1043.0,70804.079999737,71.80970513429902,91.13167282456364,2,3,1,0
1619227642,"Dippel, Amy",IN,Franklin,Nurse Practitioner,4,4,533.0,29555.459999984,72.50103000774774,91.07459379615952,2,4,2,0
1477081263,"Dubik, Jayci",IL,La Grange Highlands,Nurse Practitioner,4,4,1176.0,86114.35999962498,64.88163684435781,91.06177492491608,2,3,1,1
1932202991,"Olson, Jennifer",IN,Richmond,Internal Medicine,3,3,2312.0,163931.4600000475,71.39660497233552,90.92885771543087,2,3,1,0
1285175562,"Rodriguez, Michelle",IL,Winfield,Nurse Practitioner,2,2,236.0,21527.520000067998,83.33330485334824,90.89545370881649,2,1,2,1
1619448735,"Poradzisz, Lisa",IN,Munster,Nurse Practitioner,4,4,476.0,34454.500000016,67.66262398772155,90.82296849087895,2,3,1,0
1881637049,"Vinayek, Namita",IL,Springfield,Hematology-Oncology,5,5,1237.0,112982.209999868,61.42910171522268,90.80295624521523,2,5,1,1
1760414437,"Garg, Praveen",IL,Springfield,Hematology-Oncology,4,4,945.0,92099.669999396,67.26960613370547,90.77969495318297,2,4,2,0
1386875599,"Joshi, Smita",IL,Chicago,Medical Oncology,3,3,728.0,63495.43000010699,77.78567831407624,90.75643366115071,2,3,2,0
1114926060,"Miller, Jenelle",IN,Indianapolis,Hematology-Oncology,8,5,1045.0,84123.310000404,61.934290862611086,90.6115257048093,2,4,1,0
1528555216,"Marshall, Gregory",IN,Evansville,Nurse Practitioner,2,2,547.0,35764.710000151,89.12163217547987,90.55811623246494,2,2,2,1
1881859833,"Singh, Preet",IL,Springfield,Medical Oncology,4,4,727.0,68717.30999964,66.12436281970105,90.43136446616808,2,4,1,1
1497937890,"Khan, Mansoor",IN,Evansville,Pain Management,3,3,534.0,41544.249999814,76.06372321855359,90.41432865731463,2,3,1,1
1518616341,"Russo, Josephine",IL,Westchester,Physician Assistant,2,2,1088.0,79142.85000049,84.83681655242165,90.40398091985159,2,2,1,0
1194250886,"Harrison, Scott",IN,Indianapolis,Physical Medicine and Rehabilitation,3,3,2136.0,133468.439999243,69.95453820954754,90.38067898152771,2,1,2,0
1487636478,"Weyburn, Thomas",IL,Crystal Lake,Hematology-Oncology,5,5,1393.0,110065.720000532,49.99457236914289,90.32578685808946,2,0,1,1
1871598235,"Westerhausen, Donald",IN,Lafayette,Interventional Cardiology,3,3,929.0,56769.250000777,71.01387205007836,90.2535059331176,2,1,1,1
1508962366,"Graham, Donald",IL,Springfield,Internal Medicine,2,2,330.0,37499.39000012,82.73787808643507,90.24019878520156,2,2,1,0
1568430155,"Mills, Betty Jo",IN,Terre Haute,Diagnostic Radiology,3,3,593.0,38076.799999908,80.408878180623,90.22525849335304,2,2,2,0
1548668148,"Alkaddoumi, Yaseen",IL,Orland Park,Hematology-Oncology,5,5,1191.0,153990.949997836,62.223084142147435,90.2089085219952,2,0,2,1
1134225790,"Taimoorazy, Benjamin",IL,Bloomington,Interventional Pain Management,4,4,297.0,24160.289999868,64.7139258097715,90.17231494457893,2,2,1,2
1215406699,"Cambridge, Michele",IN,Indianapolis,Nurse Practitioner,2,2,491.0,27293.670000173,79.5181954180579,90.15162129703764,2,0,2,1
1063031367,"Biel, Patricia",IN,Portage,Nurse Practitioner,3,3,546.0,27019.219999926998,72.11513907395182,90.13610888710969,2,3,2,1
1558365031,"Bufill, Jose",IN,Mishawaka,Medical Oncology,5,5,1199.0,93971.330000202,66.80867485233514,90.11523046092185,2,2,1,1
1265460935,"Hurst, Evan",IN,Jasper,Internal Medicine,5,5,1636.0,85121.91999982201,59.90683044685833,90.06989515726411,2,2,1,0
1851961635,"Dunning, Kalinda",IL,Harrisburg,Nurse Practitioner,3,3,778.0,55137.980000229996,70.37513613091456,90.04622813732996,2,3,2,0
1134391402,"Shah, Megha",IN,Indianapolis,Physical Therapist in Private Practice,2,1,1200.0,24701.420000299004,80.70469798657719,90.0,2,0,2,0
1033149901,"Romano, Victor",IL,River Forest,Orthopedic Surgery,3,3,1193.0,97161.899999985,76.20758540870466,89.92451267677411,2,3,1,0
1497708333,"Drazkiewicz, Maciej",IL,Chicago,Hematology-Oncology,3,3,451.0,47951.839999840005,78.34209615404079,89.86543784229431,2,3,2,0
1649458878,"Chau, Felix",IL,Chicago,Ophthalmology,3,3,430.0,23225.87,71.12594239753552,89.74126492702344,2,3,1,0
1093409880,"Hohman, Jason",IL,Glen Carbon,Nurse Practitioner,2,2,763.0,50372.199999812,87.2983493598914,89.74009427952606,2,0,2,2
1902229784,"Namana, Vinod",IN,Munster,Interventional Cardiology,8,6,1003.0,84344.66000025299,48.03308819305251,89.64579158316633,2,4,2,0
1538510474,"Khan, Meshaal",IN,Michigan City,Hematology-Oncology,7,5,753.0,53936.469999868,55.681604725728285,89.57711442786069,2,3,2,2
1467659318,"Harting, Rekha",IL,Hinsdale,Hematology-Oncology,6,6,1193.0,95730.299999752,49.51750950840409,89.4625437143383,2,1,2,1
1336133289,"Usmani, Ahsan",IN,Richmond,Pain Management,4,4,863.0,67402.87000006299,72.74165569072689,89.45856685348278,2,4,1,0
1962635110,"Mohindra, Nisha",IL,Chicago,Medical Oncology,2,2,566.0,74895.43999998001,81.9726840794217,89.36407141542426,2,0,2,1
1548524770,"Nayani, Archana",IL,Springfield,Medical Oncology,5,5,599.0,58852.750000036,57.60933374296263,89.34573935575055,2,4,1,0
1396856506,"Husain, Arshad",IN,Crown Point,Medical Oncology,8,6,1140.0,86495.100000744,55.2663906067662,89.31542461005199,2,0,1,2
1801243738,"Numan, Yazan",IL,Orland Park,Hematology-Oncology,6,6,1898.0,236385.240000288,64.42556437846945,89.30793300202468,2,0,1,2
1639521669,"Kalvoda, Natalie",IL,Bolingbrook,Nurse Practitioner,3,3,792.0,60063.459999988,73.79414095148086,89.28184441434544,2,1,2,1
1407329980,"Psanis, Zoe",IL,Mokena,Nurse Practitioner,3,3,498.0,40028.869999995004,73.92578422531821,89.27566103291915,2,3,2,0
1215183934,"Nelson, Valerie",IL,Chicago,Hematology-Oncology,6,6,1317.0,130091.369999617,66.56636930439241,89.24903368304804,2,0,1,2
1063637544,"Hassan, Syed",IL,Mchenry,Family Practice,3,3,1205.0,85175.75999959599,70.64404903320461,89.09797426423748,2,3,1,1
1295978682,"Chowdhery, Rozina",IN,Crown Point,Hematology-Oncology,4,4,217.0,27691.219999909998,65.86660918650553,89.07960199004977,2,1,1,2
1689866717,"Staszkiewicz, Andrzej",IL,Chicago,Anesthesiology,3,3,646.0,53354.370000536,77.389771001455,89.05910735826296,2,1,2,2
1992723589,"Shah, Saurabh",IL,Hinsdale,Clinical Cardiac Electrophysiology,4,4,1123.0,66006.289999545,53.77065983406032,89.057610896374,2,0,2,2
1912965849,"Trobridge, Andrew",IN,Muncie,Anesthesiology,4,4,800.0,73894.619999448,71.07328704072665,88.97995991983967,2,4,1,0
1962155994,"Tingle, Shannon",IN,La Porte,Nurse Practitioner,4,3,689.0,44887.700000104,64.4113771066641,88.93336673346694,2,3,2,0
1386905669,"Eappen, Seth",IL,Oak Brook,Psychiatry,2,2,698.0,49249.90000009,79.52999003034506,88.89420654911838,2,0,2,1
1003562281,"Solari, Morgan",IN,Indianapolis,Nurse Practitioner,2,2,353.0,20927.869999873998,80.6028939383972,88.85308246597276,2,2,1,0
1689058356,"Mickelsen, Lorin",IN,Newburgh,Podiatry,6,4,1239.0,83478.449999954,68.83338085083331,88.83612662942272,2,0,2,2
1710326814,"Warlick, Celeste",IN,Elkhart,Nurse Practitioner,2,2,1360.0,80151.45000016,81.6638652605451,88.68744995996796,2,2,1,0
