user_id,place_id,rating,food_rating,service_rating,high_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,age,age_group,bmi,bmi_group,segment,segment_label,name,city,state,alcohol,alcohol_clean,smoking_area,dress_code,accessibility,price,price_value,rambience,franchise,area,other_services,concept_family,cuisine_match,payment_match,budget_value,price_at_or_below_budget,budget_price_fit
U1077,135085,2,2,2,1,22.156469,-100.98554,FALSE,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,25,25-34,22.229061933586404,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1083,135046,2,2,1,1,22.13392,-101.028373,FALSE,abstemious,NA,NA,NA,NA,NA,1981,none,hard-worker,none,NA,yellow,40,NA,1.6,31,25-34,15.624999999999996,underweight,1,S1: Quieter mixed students,Restaurante El Reyecito,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,NA,NA,NA
U1108,135075,2,2,2,1,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Mariscos El Pescador,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,1,2,1,matches stated budget
U1108,132572,1,2,1,0,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Cafe Chaires,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1108,135074,2,2,1,1,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Restaurante la Parroquia Potosina,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1108,135028,1,1,1,0,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,La Virreina,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,2,1,matches stated budget
U1108,135085,1,2,1,0,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,1,2,1,matches stated budget
U1108,135032,2,1,2,1,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,2,1,matches stated budget
U1108,135086,1,1,0,0,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Mcdonalds Parque Tangamanga,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,1,1,2,1,matches stated budget
U1108,132723,2,2,2,1,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Gordas de morales,NA,San Luis Potosi,Full_Bar,Full bar,section,informal,completely,medium,2,familiar,FALSE,closed,none,Medium | price | Full bar | Familiar,1,1,2,1,matches stated budget
U1108,135046,1,2,1,0,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Restaurante El Reyecito,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,1,2,1,matches stated budget
U1108,135058,1,1,1,0,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,29,25-34,23.198315069747565,healthy,3,S3: Tech-focused students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,1,1,2,1,matches stated budget
U1012,135001,1,1,2,0,18.813348,-99.243697,FALSE,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,24,18-24,28.946124763705104,overweight,3,S3: Tech-focused students,Vips,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,informal,completely,medium,2,familiar,TRUE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1012,134983,2,2,2,1,18.813348,-99.243697,FALSE,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,24,18-24,28.946124763705104,overweight,3,S3: Tech-focused students,Restaurant and Bar and Clothesline Carlos N Charlies,Cuernavaca,Morelos,Full_Bar,Full bar,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,1,2,0,above stated budget
U1012,134996,2,2,2,1,18.813348,-99.243697,FALSE,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,24,18-24,28.946124763705104,overweight,3,S3: Tech-focused students,Sanborns Casa Piedra,Cuernavaca,Morelos,Wine-Beer,Wine or beer,only at bar,informal,no_accessibility,medium,2,familiar,TRUE,closed,Internet,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1093,135019,2,2,2,1,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Restaurant Bar Coty y Pablo,Jiutepec,Morelos,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,2,1,below stated budget
U1093,134996,2,2,2,1,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Sanborns Casa Piedra,Cuernavaca,Morelos,Wine-Beer,Wine or beer,only at bar,informal,no_accessibility,medium,2,familiar,TRUE,closed,Internet,Medium | price | Wine or beer | Familiar,0,0,2,1,matches stated budget
U1093,135001,2,2,2,1,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Vips,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,informal,completely,medium,2,familiar,TRUE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1093,134976,2,2,1,1,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Log Yin,NA,NA,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1093,134999,2,2,2,1,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Kiku Cuernavaca,Cuernavaca,Morelos,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,0,2,1,matches stated budget
U1030,135018,2,2,2,1,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,El Oceano Dorado,Cuernavaca,Morelos,Full_Bar,Full bar,permitted,informal,completely,medium,2,familiar,FALSE,open,variety,Medium | price | Full bar | Familiar,1,1,2,1,matches stated budget
U1093,135013,2,2,1,1,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Giovannis,Jiutepec,Morelos,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,2,1,below stated budget
U1030,134986,2,2,2,1,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,Restaurant Las Mananitas,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,formal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,0,2,0,above stated budget
U1012,134986,2,2,2,1,18.813348,-99.243697,FALSE,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,24,18-24,28.946124763705104,overweight,3,S3: Tech-focused students,Restaurant Las Mananitas,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,formal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,0,2,0,above stated budget
U1012,135018,2,2,2,1,18.813348,-99.243697,FALSE,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,24,18-24,28.946124763705104,overweight,3,S3: Tech-focused students,El Oceano Dorado,Cuernavaca,Morelos,Full_Bar,Full bar,permitted,informal,completely,medium,2,familiar,FALSE,open,variety,Medium | price | Full bar | Familiar,0,1,2,1,matches stated budget
U1030,135088,1,0,1,0,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,Cafeteria cenidet,Cuernavaca,Morelos,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,low,1,quiet,FALSE,closed,none,Low | price | No alcohol | Quiet,0,1,2,1,below stated budget
U1093,132767,2,2,2,1,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Restaurant Familiar El Chino,Jiutepec,Morelos,Wine-Beer,Wine or beer,permitted,casual,partially,medium,2,familiar,FALSE,open,variety,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1030,135016,0,0,0,0,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,Arrachela Grill,Cuernavaca,Morelos,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1093,135011,1,1,0,0,18.871654,-99.183251,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,22,18-24,28.685144680698485,overweight,2,S2: Mobile social students,Los Vikingos,Jiutepec,Morelos,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,0,2,1,matches stated budget
U1030,132767,0,0,0,0,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,Restaurant Familiar El Chino,Jiutepec,Morelos,Wine-Beer,Wine or beer,permitted,casual,partially,medium,2,familiar,FALSE,open,variety,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1030,135019,0,0,0,0,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,Restaurant Bar Coty y Pablo,Jiutepec,Morelos,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,2,1,below stated budget
U1030,135109,0,0,0,0,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,Paniroles,NA,NA,Wine-Beer,Wine or beer,not permitted,informal,no_accessibility,medium,2,quiet,FALSE,closed,Internet,Medium | price | Wine or beer | Quiet,0,1,2,1,matches stated budget
U1030,134996,0,0,0,0,18.844818,-99.182758,FALSE,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,21,18-24,20.897959183673468,healthy,3,S3: Tech-focused students,Sanborns Casa Piedra,Cuernavaca,Morelos,Wine-Beer,Wine or beer,only at bar,informal,no_accessibility,medium,2,familiar,TRUE,closed,Internet,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1066,135011,1,2,2,0,18.890695,-99.157104,FALSE,abstemious,informal,solitary,public,single,NA,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,26,25-34,21.40309155766944,healthy,3,S3: Tech-focused students,Los Vikingos,Jiutepec,Morelos,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1066,134999,1,1,1,0,18.890695,-99.157104,FALSE,abstemious,informal,solitary,public,single,NA,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,26,25-34,21.40309155766944,healthy,3,S3: Tech-focused students,Kiku Cuernavaca,Cuernavaca,Morelos,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,0,1,0,above stated budget
U1127,134975,2,2,2,1,18.943935,-99.206532,FALSE,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,20,18-24,20.983987603305785,healthy,1,S1: Quieter mixed students,Rincon del Bife,NA,NA,Full_Bar,Full bar,section,informal,completely,high,3,familiar,FALSE,closed,variety,High | price | Full bar | Familiar,0,1,1,0,above stated budget
U1127,135021,2,1,1,1,18.943935,-99.206532,FALSE,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,20,18-24,20.983987603305785,healthy,1,S1: Quieter mixed students,Subway,Cuernavaca,Morelos,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,low,1,familiar,TRUE,closed,none,Low | price | No alcohol | Familiar,0,1,1,1,matches stated budget
U1127,134987,2,0,2,1,18.943935,-99.206532,FALSE,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,20,18-24,20.983987603305785,healthy,1,S1: Quieter mixed students,Chilis Cuernavaca,Cuernavaca,Morelos,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1127,134996,2,2,2,1,18.943935,-99.206532,FALSE,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,20,18-24,20.983987603305785,healthy,1,S1: Quieter mixed students,Sanborns Casa Piedra,Cuernavaca,Morelos,Wine-Beer,Wine or beer,only at bar,informal,no_accessibility,medium,2,familiar,TRUE,closed,Internet,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1017,132768,1,1,1,0,18.952615,-99.201616,FALSE,casual drinker,formal,family,public,single,NA,1991,retro,hunter-ostentatious,none,professional,orange,79,medium,1.79,21,18-24,24.65590961580475,healthy,3,S3: Tech-focused students,Mariscos Tia Licha,cuernavaca,morelos,No_Alcohol_Served,No alcohol,not permitted,casual,partially,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1066,135019,2,1,0,1,18.890695,-99.157104,FALSE,abstemious,informal,solitary,public,single,NA,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,26,25-34,21.40309155766944,healthy,3,S3: Tech-focused students,Restaurant Bar Coty y Pablo,Jiutepec,Morelos,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,1,1,matches stated budget
U1017,134975,2,1,1,1,18.952615,-99.201616,FALSE,casual drinker,formal,family,public,single,NA,1991,retro,hunter-ostentatious,none,professional,orange,79,medium,1.79,21,18-24,24.65590961580475,healthy,3,S3: Tech-focused students,Rincon del Bife,NA,NA,Full_Bar,Full bar,section,informal,completely,high,3,familiar,FALSE,closed,variety,High | price | Full bar | Familiar,0,1,2,0,above stated budget
U1017,134983,0,0,1,0,18.952615,-99.201616,FALSE,casual drinker,formal,family,public,single,NA,1991,retro,hunter-ostentatious,none,professional,orange,79,medium,1.79,21,18-24,24.65590961580475,healthy,3,S3: Tech-focused students,Restaurant and Bar and Clothesline Carlos N Charlies,Cuernavaca,Morelos,Full_Bar,Full bar,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,1,2,0,above stated budget
U1066,132767,1,2,1,0,18.890695,-99.157104,FALSE,abstemious,informal,solitary,public,single,NA,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,26,25-34,21.40309155766944,healthy,3,S3: Tech-focused students,Restaurant Familiar El Chino,Jiutepec,Morelos,Wine-Beer,Wine or beer,permitted,casual,partially,medium,2,familiar,FALSE,open,variety,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
